1106080:	Result{companyid=40924, positionname='Java高级工程师', workyear='3-5年', education='本科', jobnature='全职', createtime='2016-10-18 14:31:30', companyshortname='挖酒网', positionid=1106080, salary='25k-30k', approve=1, city='北京', positionadvantage='股票期权，年底双薪，五险一金，带薪年假', companylogo='image1/M00/00/65/CgYXBlTUXWGAbKsvAAA_cy3DI9o473.jpg', industryfield='电子商务', financestage='成长型(A轮)', companylabellist=[股票期权, 带薪年假, 岗位晋升, 帅哥多], district='朝阳区', companysize='50-150人', score=0, companyfullname='北京挖玖电子商务有限公司', adword=0, lastlogin=1476842262000, publisherid=2618662, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["酒仙桥","大山子","将台路"]', imstate='today', formatcreatetime='14:31发布'}
2154724:	Result{companyid=50702, positionname='高级java开发工程师、架构师（北京 上海）', workyear='3-5年', education='本科', jobnature='全职', createtime='2016-10-17 09:35:56', companyshortname='美团点评', positionid=2154724, salary='25k-40k', approve=1, city='北京', positionadvantage='福利好，有发展前景', companylogo='i/image/M00/4B/6C/CgqKkVefHv-AFoRzAAAuALF7ZZ0419.png', industryfield='移动互联网,O2O', financestage='成熟型(D轮及以上)', companylabellist=[技能培训, 绩效奖金, 岗位晋升, 领导好], district='null', companysize='2000人以上', score=0, companyfullname='北京三快在线科技有限公司', adword=0, lastlogin=1476843557000, publisherid=5748821, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='null', imstate='disabled', formatcreatetime='2天前发布'}
2441042:	Result{companyid=3786, positionname='Java', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-17 11:46:08', companyshortname='宜信', positionid=2441042, salary='25k-35k', approve=1, city='北京', positionadvantage='上市公司 六险一金 14天春节假期', companylogo='i/image/M00/01/C8/Cgp3O1Z3lASAVbZHAABCha8eqHY645.jpg', industryfield='移动互联网,金融', financestage='上市公司', companylabellist=[管理规范, 技能培训, 扁平管理, 弹性工作], district='朝阳区', companysize='2000人以上', score=0, companyfullname='普信恒业科技发展（北京）有限公司', adword=0, lastlogin=1476841985000, publisherid=3699314, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='null', imstate='today', formatcreatetime='1天前发布'}
2276237:	Result{companyid=3950, positionname='Java', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-18 10:09:59', companyshortname='销售易', positionid=2276237, salary='25k-35k', approve=1, city='北京', positionadvantage='周末双休 五险一金 年底双薪 发展空间大', companylogo='image1/M00/00/0A/CgYXBlTUWBWAUFOSAABYoBOBvGM636.jpg', industryfield='移动互联网,数据服务', financestage='成熟型(C轮)', companylabellist=[技能培训, 节日礼物, 年底双薪, 绩效奖金], district='朝阳区', companysize='150-500人', score=0, companyfullname='仁科互动（北京）信息科技有限公司', adword=0, lastlogin=1476841671000, publisherid=2977440, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["朝外","京广桥","东大桥"]', imstate='today', formatcreatetime='1天前发布'}
2111145:	Result{companyid=24406, positionname='Java架构师', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-17 16:05:22', companyshortname='方正电子', positionid=2111145, salary='25k-50k', approve=1, city='北京', positionadvantage='14-18薪 六险一金 弹性工作', companylogo='image1/M00/0A/CF/CgYXBlTwPYqAeGHBAABJwkw8Z8I860.jpg', industryfield='移动互联网,数据服务', financestage='上市公司', companylabellist=[技能培训, 免费班车, 岗位晋升, 管理规范], district='海淀区', companysize='500-2000人', score=0, companyfullname='北京北大方正电子有限公司', adword=0, lastlogin=1476691512000, publisherid=5190661, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["牡丹园","北太平庄","学院路"]', imstate='threeDays', formatcreatetime='1天前发布'}
2433395:	Result{companyid=2474, positionname='Java架构师', workyear='不限', education='不限', jobnature='全职', createtime='2016-10-17 10:47:31', companyshortname='滴滴出行', positionid=2433395, salary='30k-40k', approve=0, city='北京', positionadvantage='期权，丰厚年终奖', companylogo='i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg', industryfield='移动互联网', financestage='成熟型(D轮及以上)', companylabellist=[弹性工作, 节日礼物, 岗位晋升, 技能培训], district='海淀区', companysize='500-2000人', score=0, companyfullname='北京小桔科技有限公司', adword=0, lastlogin=1476780698000, publisherid=361023, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["西北旺","马连洼","上地"]', imstate='today', formatcreatetime='1天前发布'}
2184035:	Result{companyid=15217, positionname='Java开发工程师', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-19 09:37:11', companyshortname='优森移动', positionid=2184035, salary='25k-35k', approve=0, city='北京', positionadvantage='五险一金、年终奖金、弹性工作、带薪年假等', companylogo='i/image/M00/35/02/Cgp3O1dXl5SAbYqzAAAGTAqGwko638.png', industryfield='移动互联网', financestage='成长型(不需要融资)', companylabellist=[绩效奖金, 年终分红, 专项奖金, 年底双薪], district='null', companysize='50-150人', score=0, companyfullname='北京优森移动互联网科技有限公司', adword=0, lastlogin=1476414254000, publisherid=2397861, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='null', imstate='sevenDays', formatcreatetime='09:37发布'}
2328275:	Result{companyid=8406, positionname='java工程师（无线部门）', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-17 17:53:35', companyshortname='折800', positionid=2328275, salary='25k-35k', approve=1, city='北京', positionadvantage='健身房游戏厅，14薪团建体检按摩', companylogo='image1/M00/00/11/Cgo8PFTUWDOAQZNpAACYYch6HYc959.jpg', industryfield='电子商务,O2O', financestage='成熟型(C轮)', companylabellist=[五险一金, 岗位晋升, 年度旅游, 管理规范], district='null', companysize='500-2000人', score=0, companyfullname='团博百众（北京）科技有限公司', adword=0, lastlogin=1476788367000, publisherid=3288157, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='null', imstate='today', formatcreatetime='1天前发布'}
2298621:	Result{companyid=122355, positionname='高级Java开发工程师', workyear='3-5年', education='本科', jobnature='全职', createtime='2016-10-17 08:51:30', companyshortname='嘉琪科技', positionid=2298621, salary='25k-32k', approve=0, city='北京', positionadvantage='平台好，福利好', companylogo='i/image/M00/1A/FF/CgqKkVb7fleAUZUqAAArNrtvr-o795.png', industryfield='电子商务,移动互联网', financestage='成长型(不需要融资)', companylabellist=null, district='昌平区', companysize='50-150人', score=0, companyfullname='北京瑞合广祥科技发展有限公司', adword=0, lastlogin=1476842223000, publisherid=6014505, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["马池口"]', imstate='today', formatcreatetime='2天前发布'}
2390636:	Result{companyid=47956, positionname='高级Java工程师', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-17 14:13:27', companyshortname='厚本金融', positionid=2390636, salary='25k-35k', approve=1, city='北京', positionadvantage='六险一金,弹性工作制,节假日礼金', companylogo='image1/M00/00/7C/Cgo8PFTUXcKANunHAACGYOw9eWQ207.jpg', industryfield='金融', financestage='成长型(A轮)', companylabellist=[技能培训, 年底双薪, 股票期权, 带薪年假], district='朝阳区', companysize='2000人以上', score=0, companyfullname='上海厚本金融信息服务有限公司', adword=0, lastlogin=1476838390000, publisherid=5718725, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["太阳宫","西坝河","国展"]', imstate='today', formatcreatetime='1天前发布'}
1635090:	Result{companyid=8877, positionname='java架构师', workyear='5-10年', education='本科', jobnature='全职', createtime='2016-10-17 10:38:10', companyshortname='AA租车', positionid=1635090, salary='30k-40k', approve=1, city='北京', positionadvantage='全额五险一金，弹性时间，咖啡零食打车券~', companylogo='i/image/M00/30/66/Cgp3O1dGc86AHkLoAABKKJcuEe4728.png', industryfield='移动互联网,O2O', financestage='成熟型(不需要融资)', companylabellist=[全额五险一金, 弹性工作时间, 补充医疗, 福利体检], district='朝阳区', companysize='2000人以上', score=0, companyfullname='先锋智道（北京）科技有限公司', adword=0, lastlogin=1476781703000, publisherid=1548949, explain='null', plus='null', pcshow=0, appshow=0, deliver=0, gradedescription='null', promotionscoreexplain='null', businesszones='["酒仙桥","大山子","将台路","酒仙桥","大山子","将台路"]', imstate='today', formatcreatetime='1天前发布'}
